maker_id,maker_name,type,city_maker,auction_house,sale_date,lot,usd,gbp,eur,bold_currency,Year,Month,Day,cpi_usd,cpi_gbp,cpi_eur,gbp_usd_x,eur_usd,price_usd_real,SP500_real,SP500_30d_ret,SP500_90d_ret,SP500_252d_ret,SP500_vol_30d,SP500_vol_90d,SP500_vol_252d,SP500_ma50,SP500_ma200,SP500_trend_ratio,gbp_usd_y,gbp_90d_change,gbp_vol_30d,10y_yield_pc,10y_yield_90d_change,MCI,real_price_gold,country_iso1,admin1_name,admin2_name,candidate_count,is_ambiguous,maker_name_maker,role,date,maker_last_name,birth_cent,location_filled
166,"Duke, Richard",Violin,London,Bonhams,2006-04-10,97,9127.0,8822.106304079109,7544.0,gbp,2006,4,10,0.6195196340068624,0.5944158706833211,0.6684946319610721,1.7436,1.2106,15382.224551792337,2092.9441521183894,-0.0119908110359125,0.0111684829924418,0.0601160247529217,0.0830549980703352,0.0875294404012386,0.1012716726241823,2099.3773435820167,2047.9274659839791,1.0251229003236777,1.7436,0.007628294036061,0.0051101675253192,4.97,0.0039999999999999,-0.1158155166334619,967.8466,GB,England,Greater London,32.0,True,"Duke, Richard",Violin maker,1718-1783,Duke,18.0,False
1466,"Dearlove, Mark",Violin,Leeds,Christie's,1984-11-20,91,1002.0,2669.835372140046,,gbp,1984,11,20,0.3237489700293925,0.3033894930198383,,1.2453,,3324.7459889259994,507.1212818402964,0.0155254192816467,0.070639769614673,-0.0542590336542414,0.1213449860710864,0.1343886701480377,0.1245686466102791,512.8167629462691,498.3177608146527,1.0290958967786206,1.2453,-0.0602927859945667,0.0079979965503751,11.53,-0.0184,1.1397617750696911,1058.2273,GB,England,City and Borough of Leeds,,False,"Dearlove, Mark",Violin maker,1770-1820,Dearlove,18.0,True
1231,"Hawkes, Hawkes & Sons",Violin,London,Skinner,1991-05-12,84,2638.4749262536875,640.0,,usd,1991,5,12,0.4169075055649158,0.434974283614989,,1.713,,2638.4749262536875,901.2550391129124,-0.0030450863788755,0.1424997163641008,0.0170623562424836,0.1564615186967805,0.1636587880466271,0.1691040032854071,906.3316914926849,823.3105027264681,1.100838248135162,1.713,-0.1122052345167141,0.0110745926925916,8.12,0.0009999999999999,0.7638984457582387,855.3456,GB,England,Greater London,32.0,True,"Hawkes, Hawkes & Sons",–,,Hawkes,,False
15275,"Formaggia, Nicolo",Violin,Crema,Tarisio,2021-06-07,118,4676.0,4031.687612208258,3845.0,gbp,2021,6,7,0.8353399825366178,0.8185157972079354,0.8318529389047656,1.4168,1.2192,5712.09500897666,5059.640515107245,-0.0061866254292156,0.0848934965058296,0.2556024676423947,0.1252267437883109,0.1363021698522506,0.1688630500663623,5026.767771862094,4651.129263601255,1.080762861441093,1.4168,0.0309998544607772,0.0035736214363733,1.57,0.0048,0.8245108979860345,2273.3213,IT,Lombardy,Provincia di Cremona,2.0,True,"Formaggia, Nicolo",–,,Formaggia,,False
192,"Gagliano, Giuseppe",Violin,Naples,Christie's,1980-11-19,-,19602.0,35595.64150141279,,gbp,1980,11,19,0.262873095323011,0.23176994856723,,2.3795,,84699.82895261174,529.0004950400905,0.0528358370580557,0.1207897970866971,0.1905317826230101,0.1711144672051201,0.1570494576900989,0.1634584844022093,499.63779317021726,462.6207051569644,1.080016064133345,2.3795,0.0025279123657047,0.0046253354701052,12.51,0.0243999999999999,1.1760680985226974,2395.6427,IT,Campania,Napoli,12.0,True,"Gagliano, Giuseppe",Violin maker,1742-1820,Gagliano,18.0,False
1337,"Finkel, Johannes S.",Violin Bow,Brienz,Sotheby's,1984-06-21,229,584.0,1441.7501044515625,,gbp,1984,6,21,0.3188297074268567,0.2975550330639236,,1.3647,,1967.5563675450476,484.6160533590878,-0.0377677683198495,-0.0153402052976548,-0.1308429977853054,0.1293075729693529,0.1272386231310578,0.1242429716838461,490.53857724205017,514.3351208996544,0.953733387648154,1.3647,-0.0351385746606335,0.0037845943318156,13.72,0.0189,-5.710175289830117,1162.6896,CH,Bern,Interlaken-Oberhasli District,,False,"Finkel, Johannes S.",Bow maker,b. 1947,Finkel,20.0,True
796,"Vigneron, Joseph Arthur père",Violin Bow,Paris,Tarisio,2022-10-25,88,5981.0,5207.0,6418.408659010162,eur,2022,10,25,0.9162495541918266,0.9132990448199854,0.9348111531628948,1.1458,0.9959,6392.093183508221,4211.854826849857,-0.0226743140993989,0.0464476818256627,-0.2156556653490888,0.259320809951675,0.2325811223280899,0.2303416343941816,4236.000517210897,4602.708650965285,0.9203277544674738,1.1458,-0.0594319487768839,0.0122257907925757,4.1,0.0078999999999999,-6.956541017678239,1803.574,FR,Île-de-France,Paris,,False,"Vigneron, Joseph Arthur père",Bow maker,1851-1905,Vigneron,19.0,True
793,"Vidoudez, Alfred",Viola Bow,Geneva,Sotheby's,2010-10-05,34,5172.0,4882.174392935983,3754.0,gbp,2010,10,5,0.6724355269145156,0.665686994856723,0.7237970186143508,1.592,1.3833,7772.421633554085,1726.1877957670167,0.0855123204596477,0.0497354485520395,0.1026868090976071,0.1706223497333045,0.2025183237996047,0.1873529041523941,1648.8810933573936,1670.868074729971,0.9868409830164894,1.592,0.1010443322498098,0.0051473678002142,2.5,-0.0079,3.303215211959309,1993.1279,CH,Geneva,Geneva,,False,"Vidoudez, Alfred",Bow maker / Violin maker,1879-1943,Vidoudez,19.0,True
396,"Lotte, Roger François",Cello Bow,Mirecourt,Tarisio,2019-06-24,3,1221.0,1210.8989805375347,1072.0,gbp,2019,6,24,0.7875216755008423,0.7927994121969141,0.8141654437321387,1.2722,1.1399,1540.5056830398516,3740.024166043541,0.0219906143117043,0.0557943199470725,0.0537588232560943,0.1404097901798549,0.1102664319595431,0.1542726302339591,3658.374560495184,3561.457398792941,1.0272127814122078,1.2722,-0.012497089187301,0.0040689511027386,2.02,-0.00635,4.411299198624717,1802.0456,FR,Grand Est,Vosges,,False,"Lotte, Roger François",Bow maker,1922-1989,Lotte,20.0,True
3816,"Bausch, Karl Friedrich Ludwig Jr.",Violin Bow,Leipzig,Brompton's,2011-06-21,290,506.0,454.151871657754,356.0,gbp,2011,6,21,0.6939911207310024,0.6869948567229979,0.7406348961149302,1.6216,1.4405,736.4526750802138,1866.7674280423623,-0.0366793716955532,-0.0390947418508651,0.1421415333146263,0.1428848354430722,0.1371883097789849,0.144555015857166,1903.5817610609647,1849.7150102558985,1.0291216487439403,1.6216,0.0073301031183998,0.0050080972537358,2.99,-0.0061999999999999,2.4457765250134766,2227.2619,DE,Saxony,,,False,"Bausch, Karl Friedrich Ludwig Jr.",Bow maker / Violin maker,1829-1871,Bausch,19.0,True
1624,"Pfretzschner, Wilhelm August",Violin Bow,Markneukirchen,Sotheby's,2000-03-14,168,1356.0,1607.0986301369862,1409.0,gbp,2000,3,14,0.526361098471339,0.5363703159441587,0.5821425812929637,1.5707,0.9681,2524.2698183561643,2582.1627554948755,-0.0389853011642148,-0.013877479853677,0.0027162578235391,0.2126542302819862,0.1913468157628304,0.187970456572071,2688.14907341096,2641.94283038564,1.0174894939034604,1.5707,-0.0447025909256781,0.0051896164822839,6.31,0.0033999999999999,-5.911928905620233,548.1028,DE,Saxony,,1.0,False,"Pfretzschner, Wilhelm August",Bow maker,1871-1939,Pfretzschner,19.0,False
2025,"De Luccia, Gennaro",Violin,"Miami, FL",Tarisio,2012-04-27,207,9329.870265336724,4068.0,4989.0,usd,2012,4,27,0.7074053349402925,0.7046289493019839,0.7597126747509075,1.6238,1.3246,9329.870265336724,1983.8131210446847,-0.0024717045912128,0.128547043494301,0.0082997714502734,0.1287841486154846,0.1200581221609569,0.230040996558119,1961.835569837297,1824.42215047299,1.0753188725146106,1.6238,0.0456565136196793,0.0040832755338637,1.96,-0.0006999999999999,0.5914952655068103,2348.6392,,,,0.0,False,"De Luccia, Gennaro",Violin maker,1901-1990,De Luccia,20.0,False
156,"Degani, Eugenio",Violin,Venice,Brompton's,2012-06-27,139,52414.0,47834.30962343096,42005.0,gbp,2012,6,27,0.7055390896904554,0.7024246877296105,0.7580906773769985,1.5553,1.2466,74396.70175732217,1887.705436945055,0.002364112612831,-0.0293219708826032,0.0103193313616467,0.1779324632585871,0.141038223978602,0.2326741878581965,1899.4053974557048,1852.1942116366329,1.0254893280210369,1.5553,-0.0089843252198292,0.0050801484743041,1.65,-0.0035999999999999,2.250782780550447,2230.4787,IT,Veneto,Provincia di Venezia,12.0,True,"Degani, Eugenio",Violin maker,1842-1901,Degani,19.0,False
441,"Messori, Pietro",Violin,Modena,Sotheby's,2007-02-27,22,23593.0,19820.38834951456,17833.0,gbp,2007,2,27,0.6256656377209056,0.6054371785451874,0.6725882443809377,1.9656,1.3243,38958.95533980582,2236.0825890306896,-0.0273535076456068,0.013366459330887,0.0594194525598887,0.1226470329384002,0.0919307032163125,0.1024054498773626,2297.60581398004,2155.3840066209677,1.0659844403234835,1.9656,0.0478729075594412,0.0042660157875405,4.5,-0.0033,2.5001406947919618,1085.2442,IT,Emilia-Romagna,Provincia di Modena,,False,"Messori, Pietro",Violin maker,1870-1952,Messori,19.0,True
1711,Bazin Family,Violin Bow,Mirecourt,Phillip's,1985-01-17,138,222.0,650.8125919695002,,gbp,1985,1,17,0.3243638778547095,0.3042350477590008,,1.1207,,729.365671820219,526.3532945059103,0.043006070969904,0.0344627694559245,-0.0127864901733454,0.1319697151648048,0.1206805576066694,0.1292385578048655,511.538692436444,500.8414641341687,1.0213585117613375,1.1207,-0.120053391959799,0.0054974750776697,11.48,-0.0095999999999999,2.295428085514386,941.8435,FR,Grand Est,Vosges,,False,Bazin Family,Bow maker,,Bazin Family,,True
74,"Bisiach, Leandro I",Viola d'Amore,Milan,Tarisio,2012-11-28,46,22039.39345237837,9764.0,12101.0,usd,2012,11,28,0.707823472261508,0.7127112417340191,0.7628021935583533,1.5984,1.294,22039.39345237837,1991.9232816710453,-0.0083633083713162,0.0193091665881792,0.1957573209895793,0.1533773465444442,0.1272579558922019,0.1431469272699707,2004.762053586847,1957.4405005230972,1.024175219145156,1.5984,0.0294326012751982,0.0035159380729797,1.63,0.0019999999999999,1.7381459561644412,2429.0097,IT,Lombardy,Città metropolitana di Milano,42.0,True,"Bisiach, Leandro I",Violin maker,1864-1946,Bisiach,19.0,False
1626,"Hill & Sons, W. E. Firm",Violin Bow,London,Christie's,1988-11-23,85,2021.0,3036.713995943205,,gbp,1988,11,23,0.3698670569281664,0.3622336517266715,,1.836,,5575.406896551725,727.2883458021613,-0.0189926944492879,-0.013017986593185,0.0571209292011629,0.1333138150704562,0.1376670645988393,0.1938322013208315,740.3658577003563,733.0636624154895,1.0099612020882411,1.836,0.0857480780603192,0.004645781408571,9.08,-0.0002999999999999,5.077083005262815,1133.0152,GB,England,Greater London,32.0,True,"Hill & Sons, W. E. Firm",Bow maker / Violin maker,1880-1992,Hill & Sons,19.0,False
854,"Pfretzschner, Hermann Richard",Cello Bow,Markneukirchen,Skinner,1990-11-11,65,2540.2715994020923,531.0,,usd,1990,11,11,0.411373335137063,0.4180749448934607,,1.9657,,2540.2715994020923,762.6648677407394,0.0166988249347312,-0.1403297053215526,-0.129413962230467,0.2162462351832489,0.2009080713167701,0.1557097466325962,759.5311067309542,837.600737035833,0.9067937421101636,1.9657,0.1015410479125806,0.0070073337239192,8.49,-0.0001999999999999,-5.673755280466012,934.431,DE,Saxony,,1.0,False,"Pfretzschner, Hermann Richard",Bow maker,1857-1921,Pfretzschner,19.0,False
456,"Moennig, Fritz",Violin,Markneukirchen,Tarisio,2012-07-27,373,5110.810810810811,2288.0,2923.0,usd,2012,7,27,0.7043892120571127,0.7031594415870683,0.7541515408975052,1.5714,1.2317,5110.810810810811,1967.6195304801872,0.0444906462210612,-0.0126698914918682,0.0507817829270751,0.167155781955827,0.1534960688604686,0.2331425013060312,1892.249647372396,1878.7187581107344,1.007202189898433,1.5714,-0.0082049987376925,0.0055185053282883,1.58,-0.0066999999999999,2.2633147529028177,2303.8115,DE,Saxony,,1.0,False,"Moennig, Fritz",Violin maker,b. 1890,Moennig,19.0,False
172,"Farotto, Celestino",Viola,Milan,Christie's,1998-04-01,97,4235.0,4836.137640449438,,gbp,1998,4,1,0.4996126080700503,0.5231447465099193,0.5659998455240597,1.6748,,8099.563320224718,2218.0185337890625,0.0697411446445974,0.1659350705985713,0.4564070080217723,0.106051283626341,0.1427317385224009,0.1794993580909593,2088.3870086319307,1943.2563116891604,1.0746842792017572,1.6748,-0.0087007990529741,0.0034252146084202,5.62,-0.0024,4.258953204131882,599.4645,IT,Lombardy,Città metropolitana di Milano,42.0,True,"Farotto, Celestino",Violin maker,1905-1988,Farotto,20.0,False
791,"Vettori, Paolo",Violin,Florence,Skinner,1998-05-03,64,8614.782702702701,2586.0,,usd,1998,5,3,0.5005349698080258,0.5253490080822925,0.5671584150768518,1.6655,,8614.782702702701,2239.603759213759,0.0248945256458288,0.1731039328599006,0.3805473009314051,0.1278630513392378,0.1400725403336154,0.1764944699585252,2180.731225423643,1984.8633088242748,1.0986808087632944,1.6655,-0.0020970641102456,0.0034251165700696,5.67,-0.0008,4.943573425674634,603.3544,IT,Tuscany,Province of Florence,44.0,True,"Vettori, Paolo",Violin maker,,Vettori,,False
947,"Prager, August Edwin",Viola Bow,Schönlind,Bonhams,1997-11-18,58,1560.0,1773.5410764872522,,gbp,1997,11,18,0.4965380689434653,0.5187362233651727,0.5622151849849386,1.6942,,3004.7332917847025,1889.5428954019933,-0.0450698465214599,0.0152883359263196,0.2414877391344061,0.3102648010650767,0.2233838995398017,0.1789880866452915,1899.3531862826935,1768.982635426285,1.0736980387741295,1.6942,0.003494639578274,0.0055504569388952,5.85,-0.0041,0.1411366154241446,617.2739,DE,Bavaria,Upper Franconia,,False,"Prager, August Edwin",Bow maker,1875-1956,Prager,19.0,True
1435,"Gillet, Louis Henri",Cello Bow,Paris,Vichy-Enchères,2020-12-03,83,9047.0,6722.0,9160.787446504992,eur,2020,12,3,0.8008375044580817,0.8038207200587804,0.8121572565072991,1.3497,1.2145,11125.776353780311,4578.6067089657045,0.0669321092098473,0.1332795302361462,0.1621358826900514,0.1954642745592156,0.1836090268411272,0.3439808543626911,4342.668377335855,3966.756910275127,1.094765440777831,1.3497,0.0409532623785284,0.0053491842919768,0.92,0.0037,0.0228140748071873,2298.0442,FR,Île-de-France,Paris,,False,"Gillet, Louis Henri",Bow maker,1891-1970,Gillet,19.0,True
15251,"Caccia, Andrea",Cello,Mantua,,2024-05-14,,10213.0,8117.0,9678.466898954704,eur,2024,5,14,0.9656174289474008,0.9750183688464364,0.9753610875106202,1.2589,1.0814,10466.294104529616,5433.497799952249,0.0061789712844271,0.0988722812580524,0.2319339059442104,0.1294011760429847,0.1146390300706076,0.1158896063966461,5343.617487917581,4969.349518287697,1.075315283872173,1.2589,-0.0086620993779038,0.0042261387267416,4.45,0.0043,0.2441001780230873,2441.9265,IT,Lombardy,Provincia di Mantova,1.0,False,"Caccia, Andrea",Violin maker,,Caccia,,False
904,"Chevrier, Andre",Violin,Paris,Sotheby's,1995-06-20,36,1659.0,2108.73502994012,,gbp,1995,6,20,0.468867216804201,0.4908155767817781,,1.6037,,3381.778367514969,1162.33330234375,0.038071352574067,0.1230182948022751,0.1718407592664301,0.100903356089133,0.0802709670848385,0.0881789932752412,1117.626799347413,1044.1059206290688,1.0704151535450046,1.6037,0.0327794951056157,0.0060671890524421,6.16,-0.0134999999999999,6.489209351369102,832.6451,FR,Île-de-France,Paris,52.0,True,"Chevrier, Andre",Violin maker,b. 1893,Chevrier,19.0,False
93,"Buthod, Charles",Cello Bow,Paris,Tarisio,2017-10-23,29,1582.0,1564.3678160919535,1347.0,gbp,2017,10,23,0.7583750445808174,0.7670830271858928,0.7904533868849927,1.3185,1.1749,2062.618965517241,3382.205148755273,0.0315468650100008,0.0471781669950832,0.1739770913834688,0.0367787552657032,0.0695392584732147,0.0722767354068164,3299.2642077158976,3204.437855210471,1.0295921958203176,1.3185,0.029997656433091,0.0061696874517514,2.38,0.0018999999999999,1.9231851519507468,1690.0346,FR,Île-de-France,Paris,,False,"Buthod, Charles",Violin maker,1810-1889,Buthod,19.0,True
647,"Sartory, Eugène Nicolas",Viola Bow,Paris,Sotheby's,1989-03-30,126,7425.0,11976.8,,gbp,1989,3,30,0.3760161351813363,0.3673769287288758,,1.6875,,20210.85,777.9453104388782,-0.0033044955953901,0.087438910755466,0.0797357538372651,0.1337349420081509,0.1131398772418413,0.1431121808716224,781.4609194886316,749.168963289983,1.043103702610474,1.6875,-0.0712713263621354,0.005096234239789,9.34,0.0021499999999999,0.1612448538648757,1011.2625,FR,Île-de-France,Paris,52.0,True,"Sartory, Eugène Nicolas",Bow maker,1871-1946,Sartory,19.0,False
272,"Henry, Joseph",Cello Bow,Paris,Phillip's,2000-06-02,199,21676.0,26582.031250000004,23171.0,gbp,2000,6,2,0.530050545423241,0.5407788390889051,0.5854638140109678,1.5072,0.9458,40064.43750000001,2787.017243017918,0.0282768583401302,0.0258025168942259,0.0725915945719053,0.2478876418078057,0.2639365190961933,0.2118109689869956,2750.530975363996,2678.9533502959985,1.0267185037246311,1.5072,-0.0877065552932629,0.0064143100613743,6.15,-0.0050999999999999,-3.434619174100904,530.1381,FR,Île-de-France,Paris,52.0,True,"Henry, Joseph",Bow maker,1823-1870,Henry,19.0,False
135,"Cone, Georges",Violin,Lyon,Tarisio,2022-11-01,19,4060.0,3860.528846153846,4114.0,gbp,2022,11,1,0.9153241179147246,0.916972814107274,0.9341932494014058,1.146,0.9875,4424.166057692308,4212.824749380744,-0.0029891457430922,-0.0188594807164799,-0.2196841106293636,0.2661021845117085,0.2274417085763502,0.2316800679736777,4190.369410888585,4572.334068444426,0.9164617781994676,1.146,-0.0673828125,0.0121426183759025,4.07,0.0087,-7.312119205901196,1799.9125,FR,Rhône-Alpes,Rhône,3.0,True,"Cone, Georges",Violin maker,b. 1877,Cone,19.0,False
1369,"Aubry, Joseph",Cello,Le Havre,Ingles & Hayday,2013-05-21,83,10001.0,9147.25050916497,7773.0,gbp,2013,5,21,0.7161985168423253,0.7215282880235122,0.7695218969645478,1.5141,1.2905,13849.85199592668,2330.5829248836067,0.0622102025524642,0.1208760606421701,0.2619990930861138,0.1311044019055624,0.1059348022225233,0.1264489940629665,2217.2541914645235,2081.935077228014,1.0649967982751314,1.5141,-0.0600322820958529,0.004540126245335,1.94,0.0007999999999999,0.1549471548648329,1920.473,FR,Normandy,Seine-Maritime,2.0,True,"Aubry, Joseph",Violin maker,c. 1873-1937,Aubry,19.0,False
938,"Bultitude, Arthur Richard",Cello Bow,Hawkhurst,Tarisio,2015-05-16,31,6565.083156367612,3052.0,4198.0,usd,2015,5,16,0.7311407769975281,0.7354886113152094,0.7778635977446512,1.5789,1.1445,6565.083156367612,2903.312258394154,0.0217734478348938,0.0417154738908251,0.1350872657661908,0.0968286074466206,0.1229383735257241,0.1162477614468308,2871.163819624165,2798.6910629144627,1.0258952328358213,1.5789,0.0408042188529993,0.0062021462949737,2.14,0.0016,-2.2228698540594745,1672.8653,GB,England,Kent,,False,"Bultitude, Arthur Richard",Bow maker,1908-1990,Bultitude,20.0,True
467,"Morizot, Louis frères",Violin Bow,Mirecourt,Sotheby's,2004-11-02,124,3309.0,3128.7356321839084,2605.0,gbp,2004,11,2,0.5872369731777206,0.5753122703894195,0.6441646713524369,1.8376,1.2741,5749.364597701149,1925.2194773703368,-0.0046498440439338,-0.0101944641478132,0.0421953951536357,0.1104676042613672,0.1065507325064465,0.111068852677707,1908.2352673944788,1928.9111433408384,0.9892810635587136,1.8376,0.0048118985126859,0.0040799350618779,4.1,-0.006,2.374842670266427,717.7682,FR,Grand Est,Vosges,1.0,False,"Morizot, Louis frères",Bow maker,1937-1970,Morizot,20.0,False
1176,"Withers, George Thomas Henry",Violin Bow,London,Skinner,1995-05-14,67,2949.06544021025,878.0,,usd,1995,5,14,0.4679448550662255,0.4900808229243203,,1.572,,2949.06544021025,1123.1023957269297,0.0409533047573074,0.1264987847605825,0.1467572530695173,0.058902576072733,0.0665002740368738,0.0848715071232314,1081.660508124418,1028.5117032505002,1.0516754497843308,1.572,0.00601561500064,0.006584891044244,6.67,-0.012,5.926266759019377,819.1136,GB,England,Greater London,32.0,True,"Withers, George Thomas Henry",Bow maker,1847-1931,Withers,19.0,False
2150,"Shallock, Robert",Cello Bow,Paris,Tarisio,2014-12-12,60,3989.258470606272,1840.0,2328.0,usd,2014,12,12,0.7219386813916594,0.734019103600294,0.7706804665173399,1.57,1.2456,3989.258470606272,2773.545742409669,0.0150553635462487,0.0562498365199342,0.1192881971828832,0.0919063516848883,0.1166453944506505,0.1111564650459142,2752.816277362918,2666.95004032568,1.032196417532723,1.57,-0.0678620198301964,0.0032096669889566,2.1,-0.0033999999999999,0.3661734507759747,1692.9554,FR,Île-de-France,Paris,,False,"Shallock, Robert",Bow maker,,Shallock,,True
1460,"Taylor, Malcolm",Cello Bow,Barnstaple,Tarisio,2020-02-28,6,3017.6698443624896,1872.0,2188.0,usd,2020,2,28,0.7953156321867352,0.7979426891991183,0.8076002162663165,1.2776,1.1027,3017.6698443624896,3714.5252163351074,-0.1043217000131105,-0.0158033704335469,0.0367487283297749,0.2127343179241154,0.1383096189235262,0.1343056830406103,4116.67980069656,3855.0956946516585,1.067854114855776,1.2776,-0.0102262162999688,0.0050895105200075,1.13,-0.0067,1.848132036290676,1992.5925,GB,England,Devon,,False,"Taylor, Malcolm",Bow maker,1933-2012,Taylor,20.0,True
554,"Poggi, Ansaldo",Violin,Bologna,Tarisio,2021-10-26,142,306543.0,222179.0,312403.6194132164,eur,2021,10,26,0.8503837024829978,0.8332108743570904,0.8450606318065961,1.3784,1.1596,362263.2370715657,5379.677462896775,0.021166881481049,0.0785823584222087,0.2663519727592003,0.1363589372793407,0.1093793594087684,0.1321444499992205,5263.162339638354,5059.09998080982,1.0403357039004135,1.3784,-0.0087019057892844,0.004506803253197,1.63,0.0014999999999999,0.7098933532912584,2108.0282,IT,Emilia-Romagna,Bologna,5.0,True,"Poggi, Ansaldo",Violin maker,1893-1984,Poggi,19.0,False
413,"Maline, Nicolas I",Violin Bow,Mirecourt,,2024-03-26,,13429.0,10983.145896656535,12371.0,gbp,2024,3,26,0.9602769544845228,0.9669360764144012,0.967714528462192,1.2628,1.0832,13869.516638297871,5418.832612637554,0.0295348817836811,0.1378864727228652,0.2663623924562144,0.1134680550932067,0.1005683794158556,0.1156997163054822,5263.641842597958,4868.798149102961,1.081096747370343,1.2628,0.0147862423657987,0.0032117791670109,4.24,-0.0016999999999999,4.123525723348012,2268.7035,FR,Grand Est,Vosges,,False,"Maline, Nicolas I",Bow maker,1822-1877,Maline,19.0,True
1124,"Lupot, François II",Violin Bow,Paris,Vichy-Enchères,2022-06-02,387,25678.0,20494.0,26555.67900179472,eur,2022,6,2,0.9110197631375055,0.8853783982365908,0.9037614891480652,1.2496,1.075,28547.35492692932,4584.774110535204,-0.0861429619364202,-0.10136860824925,-0.08657714055419,0.3235128808310249,0.2575812590549654,0.1841944954687593,4766.970449725851,5138.668855443084,0.9276664022972574,,,,2.92,0.0110999999999999,-10.33298486243964,2050.5897,FR,Île-de-France,Paris,,False,"Lupot, François II",Bow maker,1774-1838,Lupot,18.0,True
1626,"Hill & Sons, W. E. Firm",Violin Bow,London,Phillip's,1998-11-16,128,2120.0,2397.862116991644,,gbp,1998,11,16,0.5042244167599277,0.5275532696546656,0.567312891017224,1.6755,,4017.617977019499,2252.707241779606,0.1490147263923273,-0.0292020230220524,0.2048849390255205,0.182265615051569,0.2765991383235331,0.1999759505849083,2087.337991934437,2160.487079295068,0.9661423166740264,1.6755,0.0265286116897438,0.0052332042663684,4.85,-0.0061,0.1086675552689573,584.462,GB,England,Greater London,32.0,True,"Hill & Sons, W. E. Firm",Bow maker / Violin maker,1880-1992,Hill & Sons,19.0,False
1470,"Hornsteiner, Mathias II",Violin,Mittenwald,Sotheby's,2007-02-27,198,7550.0,6342.52427184466,5707.0,gbp,2007,2,27,0.6256656377209056,0.6054371785451874,0.6725882443809377,1.9656,1.3243,12466.865708737863,2236.0825890306896,-0.0273535076456068,0.013366459330887,0.0594194525598887,0.1226470329384002,0.0919307032163125,0.1024054498773626,2297.60581398004,2155.3840066209677,1.0659844403234835,1.9656,0.0478729075594412,0.0042660157875405,4.5,-0.0033,2.5001406947919618,1085.2442,DE,Bavaria,Upper Bavaria,,False,"Hornsteiner, Mathias II",Violin maker,1760-1803,Hornsteiner,18.0,True
985,Caressa & Français Firm,Violin,Paris,Vichy-Enchères,2011-12-08,266,5816.0,3699.0,5791.165325907591,eur,2011,12,8,0.6938373937746731,0.6980161645848642,0.7488993589248474,1.5629,1.3343,7727.151894358499,1779.0190996635708,-0.0028609067683158,-0.0119014841022829,-0.0277084766057051,0.2944955086764118,0.3406704568824497,0.2283375356597168,1750.789461781647,1821.109721160156,0.9613860392037716,1.5629,-0.0475929311395491,0.005820168860298,1.99,-0.0048,-1.783621335628242,2461.9456,FR,Île-de-France,Paris,,False,Caressa & Français Firm,Bow maker / Violin maker,1901-1920,Caressa & Français Firm,20.0,True
1838,"Hel, Pierre Joseph",Violin,Lille,Bongartz's,2005-05-21,309,26641.0,14601.0,32317.033309709423,eur,2005,5,21,0.5976904062081094,0.5833945628214549,0.6538966555958909,1.8246,1.2556,40577.26702367116,1989.79273708265,0.0078764118137331,-0.0138170524527394,0.0621253451866243,0.1445886367194415,0.1175610824344054,0.109627717737709,1963.3503379287,1970.7624759681648,0.9962389490718184,1.8246,-0.0279168886521044,0.0049198325037361,4.13,-0.001,-2.1313626365857354,698.3549,FR,Hauts-de-France,Département du Nord,,False,"Hel, Pierre Joseph",Violin maker,1842-1902,Hel,19.0,True
1461,"Lapierre, Marcel Charles",Violin Bow,Mirecourt,Sotheby Parke Bernet,1984-06-29,89,3105.105882352941,729.0,,usd,1984,6,29,0.3188297074268567,0.2975550330639236,,1.3563,,3105.105882352941,480.4445417336856,-0.0244820727574872,-0.0197673134294683,-0.1249594393302362,0.1293878031841719,0.1273608590473753,0.123119019398415,488.5355740433288,512.6801061362036,0.9529052682093728,1.3563,-0.0622277535780957,0.0039607062623011,13.84,0.0184999999999999,-5.45278820355035,1169.9035,FR,Grand Est,Vosges,1.0,False,"Lapierre, Marcel Charles",Bow maker,1907-1979,Lapierre,20.0,False
241,"Guarneri, Andrea",Cello,Cremona,Sotheby's,1989-06-15,77,183860.0,322903.9215686274,,gbp,1989,6,15,0.3815503056091892,0.3747244673034534,,1.5115,,488069.2774509803,838.8932779420028,0.0361702353189199,0.0594242399824815,0.1281714672118872,0.1164702537714022,0.12030027065108,0.1250514191006863,822.4540375340689,772.2600745533118,1.064996190577106,1.5115,-0.1325681492109037,0.0090192911041177,8.33,-0.008,4.973565225120585,959.9363,IT,Lombardy,Provincia di Cremona,4.0,True,"Guarneri, Andrea",Violin maker,1623-1698,Guarneri,17.0,False
947,"Prager, August Edwin",Violin Bow,Markneukirchen,Sotheby's,1987-04-30,425,1370.0,2429.359107448932,,gbp,1987,4,30,0.346500559566121,0.3395957384276267,,1.6605,,4033.950797918951,832.2064059943781,-0.020340201333897,0.1321465488489204,0.1848830864824739,0.2166372805958193,0.1678000420749585,0.1580532029712678,839.9195045440922,758.4487572146858,1.1074176027772769,1.6605,0.16183879093199,0.0049828653576769,8.21,0.01135,-4.798760107114047,1309.0946,DE,Saxony,,1.0,False,"Prager, August Edwin",Bow maker,1875-1956,Prager,19.0,False
